"	amplitude_id","	user_id","	carrier","	city","	country","	device","	device_type","	dma","	ip_address","	language","	library","	os","	paying","	platform","	region","	start_version","	version","	gp:ApiTapi Sync","	gp:[Apphud] autorenew-Untitled","	gp:[Apphud] paying","	gp:[Apphud] payments_count","	gp:[Apphud] status-Untitled","	gp:[Apphud] total_spent","	gp:[AppsFlyer] adgroup name","	gp:[AppsFlyer] campaign","	gp:[AppsFlyer] creative name","	gp:[AppsFlyer] installed at","	gp:[AppsFlyer] media source","	gp:[AppsFlyer] network name","	gp:[AppsFlyer] search term","	gp:launchScreenVariations","	gp:paywallPosition","	gp:paywallVariations","	gp:pushNotificationsGranted","	gp:push_access","	gp:sex"
"	163131338503","	EF0EFF5C-3189-4650-8F1D-ADA776970019","	Claro Costa Rica","	San José","	Costa Rica","	Apple iPhone","	Apple iPhone 5s","	","	201.202.14.154","	English","	http/1.0","	ios 12.1.4","	","	iOS","	Provincia de San Jose","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Geo,WW, Male, 18+, purchase","	N/A","	test7","	2020-06-01 06:36:04.099","	Organic","	organic","	","	","	old","	2","	False","	","	"
"	163131605677","	FB3A6C83-D43E-4CCC-B1ED-007C8CA45562","	Sprint","	Chicago","	United States","	Apple iPhone","	iPhone XR","	Chicago, IL","	98.226.236.65","	English","	http/1.0","	ios 13.4.1","	","	iOS","	Illinois","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	None","	","	2020-06-01 06:38:08.840","	AppStoreSweetLP","	AppStoreSweetLP","	","	","	old","	3","	True","	granted","	male"
"	163131615117","	5A8FB6DC-E6A6-4007-AE72-D3C4FDA02191","	T-Mobile","	Fontana","	United States","	Apple iPhone","	Apple iPhone 8 Plus","	Los Angeles, CA","	172.58.31.211","	English","	amplitude-ios/4.8.2","	ios 12.3.2","	","	iOS","	California","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test INT, US, Male, 18+, install","	N/A","	test7","	2020-06-01 06:38:16.274","	Organic","	organic","	","	","	old","	0","	True","	granted","	male"
"	163131630652","	6F0AA922-AB9C-4411-A88C-5CA86AE92C86","	IPKO","	Pristina","	Kosovo","	Apple iPhone","	Apple iPhone 7","	","	84.22.38.107","	English","	http/1.0","	ios 13.4.1","	","	iOS","	","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Geo_2, WW, Male, 18+, purchase","	N/A","	test7","	2020-06-01 06:38:22.903","	Organic","	organic","	","	","	old","	1","	True","	granted","	male"
"	163132779994","	39E2A874-5E19-40CF-9CF5-5E58728F43B7","	Verizon","	Minot","	United States","	Apple iPhone","	Apple iPhone 8 Plus","	Minot-Bismarck-Dickinson, ND","	24.111.158.192","	English","	amplitude-ios/4.8.2","	ios 13.4.1","	","	iOS","	North Dakota","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test INT_2, US, Male, 18+, purchase","	N/A","	test7","	2020-06-01 06:48:49.685","	Organic","	organic","	","	","	old","	0","	True","	granted","	male"
"	163133113517","	E6800F29-92AC-4EDA-ACE2-D21EF08C4714","	Verizon","	Bedford","	United States","	Apple iPhone","	iPhone XR","	New York, NY","	69.127.219.89","	English","	http/1.0","	ios 13.4.1","	","	iOS","	New York","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	None","	","	2020-06-01 06:51:52.635","	AppStoreSweetLP","	AppStoreSweetLP","	","	","	old","	1","	True","	granted","	male"
"	163133233684","	440544BC-F379-42C6-8C13-250AFBD021B3","	Verizon","	Sewell","	United States","	Apple iPhone","	iPhone XR","	Philadelphia, PA","	174.198.206.245","	English","	http/1.0","	ios 13.4.1","	","	iOS","	New Jersey","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Age, US, Male, 18-24, purchase","	N/A","	test7","	2020-06-01 06:52:58.447","	Organic","	organic","	","	","	old","	2","	True","	granted","	male"
"	163133561633","	53F86865-D40E-43D3-BFBE-C044002508E2","	Sprint","	Fairfax","	United States","	Apple iPhone","	iPhone 11","	Washington, DC (Hagerstown, MD)","	99.203.84.179","	English","	http/1.0","	ios 13.4.1","	","	iOS","	Virginia","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	None","	","	2020-06-01 06:56:01.879","	AppStoreSweetLP","	AppStoreSweetLP","	","	","	old","	3","	True","	granted","	male"
"	163133638400","	3682B872-C92D-461A-A0B0-A9D5CCC9A5D5","	AirTel","	Faridabad","	India","	Apple iPhone","	Apple iPhone X","	","	182.68.232.162","	English","	http/1.0","	ios 13.4.1","	","	iOS","	Haryana","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Geo_2, WW, Male, 18+, purchase","	N/A","	test7","	2020-06-01 06:56:44.750","	Organic","	organic","	","	","	old","	0","	False","	","	male"
"	163133821716","	F81AB065-2EEE-48B4-9D81-87F58E46CC3D","	Beeline","	Moscow","	Russia","	Apple iPhone","	Apple iPhone 6","	","	83.220.237.134","	Russian","	amplitude-ios/4.8.2","	ios 12.4.6","	","	iOS","	Moscow","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-01 06:58:26.468","	Organic","	organic","	","	","	old","	5","	False","	","	male"
"	163134105188","	2054A84B-8825-40EF-8ECB-07E38548DE5B","	OPTUS","	Perth","	Australia","	Apple iPhone","	iPhone 11","	","	49.196.154.164","	English","	amplitude-ios/4.8.2","	ios 13.3.1","	","	iOS","	Western Australia","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-01 07:01:35.007","	Organic","	organic","	","	","	old","	1","	True","	granted","	male"
"	163134207914","	82E04F47-DDBD-442B-ABCB-69F22D0A4C68","	TELUS","	Edmonton","	Canada","	Apple iPhone","	Apple iPhone 7","	","	162.157.203.122","	English","	amplitude-ios/4.8.2","	ios 13.2","	","	iOS","	Alberta","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Geo_2, WW, Male, 18+, purchase","	N/A","	test7","	2020-06-01 07:01:59.360","	Organic","	organic","	","	","	old","	1","	False","	","	male"
"	163134333387","	868B5CF7-7B0D-4787-8436-78BA3F8E3D48","	Zong","	Islamabad","	Pakistan","	Apple iPhone","	Apple iPhone 6","	","	101.50.68.136","	English","	http/1.0","	ios 12.4.6","	","	iOS","	Islamabad","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Geo,WW, Male, 18+, purchase","	N/A","	test_15_04_2","	2020-06-01 07:03:05.180","	Organic","	organic","	","	","	old","	3","	True","	granted","	male"
"	163134470517","	6F9C6B25-0D69-4EFE-ACE3-36BD855CB781","	AirTel","	Lucknow","	India","	Apple iPhone","	Apple iPhone 6","	","	171.76.135.29","	English","	amplitude-ios/4.8.2","	ios 12.4.7","	","	iOS","	Uttar Pradesh","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-01 07:04:21.667","	Organic","	organic","	","	","	old","	1","	True","	granted","	male"
"	163134514462","	87925DF1-364B-4DBE-8F48-C148152E21DC","	Tele2","	Moscow","	Russia","	Apple iPhone","	Apple iPhone 7","	","	88.210.29.14","	Russian","	http/1.0","	ios 13.4.1","	","	iOS","	Moscow","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-01 07:04:45.941","	Organic","	organic","	","	","	old","	0","	True","	granted","	male"
"	163134579692","	997F0529-FE48-4030-9238-D7ED2562C22B","	Jio","	Pune","	India","	Apple iPhone","	Apple iPhone 6s","	","	49.35.39.122","	English","	http/1.0","	ios 13.3.1","	","	iOS","	Maharashtra","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Geo_2, WW, Male, 18+, purchase","	N/A","	test7","	2020-06-01 07:05:22.684","	Organic","	organic","	","	","	old","	0","	True","	granted","	male"
"	163134611145","	D237F3E1-98DB-4EA3-9F5B-87417FB7B6FB","	Jazz","	Karachi","	Pakistan","	Apple iPhone","	iPhone 11 Pro Max","	","	119.160.117.126","	English","	amplitude-ios/4.8.2","	ios 13.5","	","	iOS","	Sindh","	2.10","	2.10","	True","	","	","	","	","	","	Test Geo,WW, Male, 18+, purchase","	N/A","	test7","	2020-06-01 07:01:57.528","	Organic","	organic","	","	","	old","	2","	False","	","	"
"	163134845794","	D2E8A937-570F-44E9-B6EF-85180D738EF7","	T-Mobile","	Richardson","	United States","	Apple iPhone","	iPhone 11 Pro","	Dallas-Ft. Worth, TX","	76.184.118.14","	English","	amplitude-ios/4.8.2","	ios 13.4.1","	","	iOS","	Texas","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Geo,WW, Male, 18+, purchase","	N/A","	test_15_04_2","	2020-06-01 07:07:45.764","	Organic","	organic","	","	","	old","	1","	True","	granted","	male"
"	163134881769","	D9F0EAF5-4536-4648-98E6-DD56EC49185D","	T-Mobile","	Highland","	United States","	Apple iPhone","	iPhone XR","	Chicago, IL","	71.194.196.48","	English","	http/1.0","	ios 13.4.1","	","	iOS","	Indiana","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Age_2, US, Male, 18-24, purchase","	N/A","	test7","	2020-06-01 07:08:07.984","	Organic","	organic","	","	","	old","	2","	True","	granted","	male"
"	163135139285","	D311FBD9-711A-4F54-B199-0A80D9AF8CEB","	Lucky","	Montreal","	Canada","	Apple iPhone","	Apple iPhone 8","	","	67.69.76.197","	English","	http/1.0","	ios 13.4.1","	","	iOS","	Quebec","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-01 07:10:24.729","	Organic","	organic","	","	","	old","	3","	False","	","	male"
"	163135287539","	6B522896-7715-483B-A8C9-C07E977208CB","	AT&T","	Encinitas","	United States","	Apple iPhone","	iPhone 11","	San Diego, CA","	72.199.238.235","	English","	http/1.0","	ios 13.4.1","	","	iOS","	California","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	None","	","	2020-06-01 07:11:46.579","	AppStoreSweetLP","	AppStoreSweetLP","	","	","	old","	5","	False","	","	male"
"	163135513095","	26369A3F-B0CD-4384-9B1D-0A26EF64E022","	Verizon","	New Orleans","	United States","	Apple iPhone","	iPhone 11","	New Orleans, LA","	174.240.137.60","	English","	http/1.0","	ios 13.4.1","	","	iOS","	Louisiana","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Age_2, US, Male, 18-24, purchase","	N/A","	test7","	2020-06-01 07:13:49.692","	Organic","	organic","	","	","	old","	1","	False","	","	male"
"	163135530515","	4CD85358-B0FE-430F-A090-ED5B6C0697E5","	AT&T","	Dallas","	United States","	Apple iPhone","	Apple iPhone 7 Plus","	Dallas-Ft. Worth, TX","	107.77.196.172","	English","	amplitude-ios/4.8.2","	ios 13.3.1","	","	iOS","	Texas","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Geo,WW, Male, 18+, purchase","	N/A","	test_15_04_2","	2020-06-01 07:13:59.525","	Organic","	organic","	","	","	old","	0","	False","	","	male"
"	163135631504","	98B6E46E-1426-4407-BBCF-9349CC9E5815","	AirTel","	Idukki","	India","	Apple iPhone","	Apple iPhone 8","	","	220.158.142.161","	English","	http/1.0","	ios 13.4.1","	","	iOS","	Kerala","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Geo,WW, Male, 18+, purchase","	N/A","	test7","	2020-06-01 07:14:54.809","	Organic","	organic","	","	","	old","	1","	True","	granted","	male"
"	163135897437","	8A01F81D-DB2C-4ECD-9E43-BB95D83356E9","	Three","	Wembley","	United Kingdom","	Apple iPhone","	iPhone 11 Pro","	","	92.1.164.109","	English","	http/1.0","	ios 13.5","	","	iOS","	Brent","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Geo_2, WW, Male, 18+, purchase","	N/A","	test7","	2020-06-01 07:17:16.125","	Organic","	organic","	","	","	old","	2","	False","	","	male"
"	163135984785","	2B8E6D12-B75C-4A90-8F27-7F5EC46D2F27","	Boost","	San Jose","	United States","	Apple iPhone","	Apple iPhone 7","	San Francisco-Oakland-San Jose, CA","	99.203.42.238","	English","	amplitude-ios/4.8.2","	ios 13.4.1","	","	iOS","	California","	2.10","	2.10","	True","	","	","	","	","	","	","	","	","	","	","	","	","	","	old","	1","	True","	granted","	"
"	163135990168","	BB8D58BE-B742-46FE-8803-1D323A49BD1C","	Beeline","	Tashkent","	Uzbekistan","	Apple iPhone","	Apple iPhone 7","	","	213.230.103.6","	Russian","	http/1.0","	ios 13.4.1","	","	iOS","	Toshkent Shahri","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-01 07:18:06.856","	Organic","	organic","	","	","	old","	3","	True","	granted","	male"
"	163136322955","	43FE2C52-25AE-4347-9DE9-F20F6F6BEDC0","	Metro","	Riverside","	United States","	Apple iPhone","	Apple iPhone 6s Plus","	Los Angeles, CA","	47.34.246.24","	English","	http/1.0","	ios 13.4.1","	","	iOS","	California","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Age, US, Male, 18-24, install","	N/A","	test7","	2020-06-01 07:21:04.434","	Organic","	organic","	","	","	old","	0","	True","	granted","	male"
"	163136622054","	1536EB4E-B565-47EB-AC22-363E520F557F","	Beeline","	Moscow","	Russia","	Apple iPhone","	Apple iPhone 6s","	","	83.220.238.63","	Russian","	http/1.0","	ios 13.3.1","	","	iOS","	Moscow","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-01 07:23:39.506","	Organic","	organic","	","	","	old","	5","	True","	granted","	male"
"	163137755849","	01A5DFEA-2D31-4C50-BAD2-F17FD1353685","	U.S. Cellular","	Sacramento","	United States","	Apple iPhone","	Apple iPhone XS Max","	Sacramento-Stockton-Modesto, CA","	98.208.53.75","	English","	http/1.0","	ios 13.3.1","	","	iOS","	California","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test INT, US, Male, 18+, purchase","	N/A","	test7","	2020-06-01 07:33:40.885","	Organic","	organic","	","	","	old","	0","	True","	granted","	male"
"	163137834367","	AB4B360A-785D-49C5-B5DB-CC8AFE4D4F12","	Telstra","	Brisbane","	Australia","	Apple iPhone","	iPhone 11 Pro Max","	","	1.143.136.208","	English","	amplitude-ios/4.8.2","	ios 13.4.1","	","	iOS","	Queensland","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Geo_2, WW, Male, 18+, purchase","	N/A","	test7","	2020-06-01 07:34:22.385","	Organic","	organic","	","	","	old","	1","	True","	granted","	male"
"	163138226471","	DF3D278F-3EE9-47B5-AFB5-97909A0E8B14","	Sprint","	Carson","	United States","	Apple iPhone","	iPhone 11","	Los Angeles, CA","	107.185.250.242","	English","	http/1.0","	ios 13.4.1","	","	iOS","	California","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Age, US, Male, 18-24, purchase","	N/A","	test7","	2020-06-01 07:37:53.528","	Organic","	organic","	","	","	old","	2","	False","	","	"
"	163138353029","	99DE4D68-A89D-4518-AB6A-A16D10180464","	Jazz","	Bahawalpur","	Pakistan","	Apple iPhone","	Apple iPhone X","	","	39.53.80.57","	English","	amplitude-ios/4.8.2","	ios 13.4.1","	","	iOS","	Punjab","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Geo_2, WW, Male, 18+, purchase","	N/A","	test7","	2020-06-01 07:39:04.078","	Organic","	organic","	","	","	old","	3","	True","	granted","	male"
"	163138365001","	3BF61D76-5F9A-493D-ADA9-2A283FB6541D","	CC","	Urbandale","	United States","	Apple iPhone","	Apple iPhone 7","	Des Moines-Ames, IA","	75.162.238.65","	English","	http/1.0","	ios 13.4.1","	","	iOS","	Iowa","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-01 07:39:07.444","	Organic","	organic","	","	","	old","	5","	False","	","	male"
"	163138486710","	7F118F30-24CF-4512-9F78-8CA5747BBBE1","	AT&T","	Oklahoma City","	United States","	Apple iPhone","	iPhone XR","	Oklahoma City, OK","	174.67.3.154","	English","	http/1.0","	ios 13.4.1","	","	iOS","	Oklahoma","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Age, US, Male, 18-24, purchase","	N/A","	test7","	2020-06-01 07:40:13.345","	Organic","	organic","	","	","	old","	0","	True","	granted","	male"
"	163138630512","	E88E6C76-A672-4A55-9BD0-EDB7E95C9053","	T-Mobile","	Buckeye","	United States","	Apple iPhone","	Apple iPhone 8","	Phoenix, AZ","	184.176.88.103","	English","	amplitude-ios/4.8.2","	ios 13.3.1","	","	iOS","	Arizona","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Geo,WW, Male, 18+, purchase","	N/A","	test_15_04_2","	2020-06-01 07:41:30.705","	Organic","	organic","	","	","	old","	5","	False","	","	male"
"	163138635589","	E1972A61-7E0F-436D-9EF3-557197E6B0CB","	voda AU","	Prahran","	Australia","	Apple iPhone","	iPhone 11","	","	121.211.49.201","	English","	http/1.0","	ios 13.3.1","	","	iOS","	Victoria","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	None","	","	2020-06-01 07:41:31.785","	AppStoreSweetLP","	AppStoreSweetLP","	","	","	old","	0","	False","	denied","	male"
"	163138712610","	393101ED-0A4E-4F96-9C7D-9AF7017D40C9","	OPTUS","	Upper Coomera","	Australia","	Apple iPhone","	iPhone 11","	","	120.153.215.187","	English","	amplitude-ios/4.8.2","	ios 13.4.1","	","	iOS","	Queensland","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	None","	","	2020-06-01 07:42:12.622","	AppStoreSweetLP","	AppStoreSweetLP","	","	","	old","	1","	True","	granted","	male"
"	163138770390","	EB826B32-DA73-463B-B8B6-FC275E67E3D0","	Zong","	Karachi","	Pakistan","	Apple iPhone","	iPhone 11 Pro","	","	45.116.232.9","	English","	http/1.0","	ios 13.3.1","	","	iOS","	Sindh","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Geo,WW, Male, 18+, purchase","	N/A","	test_15_04_2","	2020-06-01 07:42:41.015","	Organic","	organic","	","	","	old","	2","	False","	","	male"
"	163138867919","	46D24E73-E19D-40B3-B123-D3E523EB8125","	Vodafone India","	New Delhi","	India","	Apple iPhone","	Apple iPhone 7 Plus","	","	182.77.28.42","	English","	amplitude-ios/4.8.2","	ios 13.4.1","	","	iOS","	National Capital Territory of Delhi","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Geo,WW, Male, 18+, purchase","	N/A","	test7","	2020-06-01 07:43:33.179","	Organic","	organic","	","	","	old","	3","	True","	granted","	male"
"	163139136714","	309CE3C7-F961-4F21-9C3B-CA11C6DBC77E","	SFR","	Bourg-Saint-Maurice","	France","	Apple iPhone","	Apple iPhone 7","	","	109.21.219.226","	French","	amplitude-ios/4.8.2","	ios 13.5","	","	iOS","	Savoy","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-01 07:45:56.773","	Organic","	organic","	","	","	old","	1","	False","	denied","	male"
"	163139270806","	04D4800E-5D0B-4A15-A82C-F22EB0BBB60C","	Jio","	Kolkata","	India","	Apple iPhone","	Apple iPhone X","	","	47.15.243.140","	English","	http/1.0","	ios 13.4.1","	","	iOS","	West Bengal","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Geo,WW, Male, 18+, purchase","	N/A","	test_15_04_2","	2020-06-01 07:47:40.886","	Organic","	organic","	","	","	old","	0","	False","	denied","	male"
"	163139372393","	5BA4C23F-A5B5-4B27-BBC5-89C13511CDCE","	Mobile TeleSystems","	Kazan’","	Russia","	Apple iPhone","	Apple iPhone 7","	","	85.140.4.146","	Russian","	http/1.0","	ios 13.4.1","	","	iOS","	Tatarstan Republic","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-01 07:48:03.196","	Organic","	organic","	","	","	old","	1","	False","	","	male"
"	163139416917","	68E3751A-3EB4-41A8-8EAE-C188B4E69663","	cricket","	Palmetto","	United States","	Apple iPhone","	Apple iPhone X","	Tampa-St Petersburg (Sarasota), FL","	47.200.216.251","	English","	amplitude-ios/4.8.2","	ios 13.1","	","	iOS","	Florida","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	None","	","	2020-06-01 07:48:38.003","	AppStoreSweetLP","	AppStoreSweetLP","	","	","	old","	3","	False","	","	"
"	163139540984","	3222E6E0-E4F9-4C97-9A9D-A0D572B89310","	Tele2","	Moscow","	Russia","	Apple iPhone","	Apple iPhone 7 Plus","	","	176.59.34.252","	Russian","	http/1.0","	ios 13.4.1","	","	iOS","	Moscow","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-01 07:49:31.803","	Organic","	organic","	","	","	old","	3","	True","	granted","	male"
"	163139928992","	51CAEE83-190C-44E6-A91F-31232552214C","	Tele2","	Tyumen","	Russia","	Apple iPhone","	Apple iPhone 6","	","	5.140.158.142","	Russian","	http/1.0","	ios 12.4.6","	","	iOS","	Tyumen’ Oblast","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-01 07:52:48.515","	Organic","	organic","	","	","	old","	0","	True","	granted","	male"
"	163140069304","	670158CB-1451-4A9D-9A0A-2D33FF60D0B8","	MTN","	Dallas","	United States","	Apple iPhone","	Apple iPhone 6 Plus","	Dallas-Ft. Worth, TX","	204.44.112.15","	English","	amplitude-ios/4.8.2","	ios 12.4.6","	","	iOS","	Texas","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-01 07:53:57.955","	Organic","	organic","	","	","	old","	5","	True","	granted","	female"
"	163140275973","	E6E3FAF9-A237-4FFE-B44C-3B36C0DC6A2F","	Metro","	DeSoto","	United States","	Apple iPhone","	Apple iPhone 7 Plus","	Dallas-Ft. Worth, TX","	107.130.87.119","	English","	http/1.0","	ios 13.4.1","	","	iOS","	Texas","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	App Install, United States, Female, 18+","	N/A","	14-04-20-9","	2020-06-01 07:55:51.044","	Organic","	organic","	","	","	old","	1","	True","	granted","	male"
